,id,title,address,coordinate,tel,p,c,d,longitude,latitude
7319,7319,洪水嘴新日电动车,洪山嘴镇,"111.6674128174782,32.450888800102476",15172556252,湖北省,襄阳市,老河口市,111.6674128174782,32.450888800102476
7320,7320,仙人渡新日电动车,仙人渡镇,"111.73785969614983,32.27495879162327",13177218136,湖北省,襄阳市,老河口市,111.73785969614983,32.27495879162327
7321,7321,竹林桥新日电动车,竹林桥镇,"111.85317188501361,32.44222753509529",13995787953,湖北省,襄阳市,老河口市,111.85317188501361,32.44222753509529
7322,7322,三叉路新日电动车专卖店,光化街道,"111.68986961245538,32.40705219006013",18727062110,湖北省,襄阳市,老河口市,111.68986961245538,32.40705219006013
7323,7323,江山新日电动车专卖店,004乡道西50米,"111.614245,32.482416",15571058115,湖北省,襄阳市,老河口市,111.614245,32.482416
7324,7324,张集新日专卖店,湖北省襄阳市老河口市张集镇018县道,"111.872615,32.351605",13147278068,湖北省,襄阳市,老河口市,111.872615,32.351605
7325,7325,颐高商贸城新日专卖店,316国道东100米,"111.688991,32.34709",18672169668,湖北省,襄阳市,老河口市,111.688991,32.34709
7326,7326,孟楼新日专卖店,湖北省襄阳市老河口市孟楼镇老杨牙科,"111.841677,32.526488",15271028116,湖北省,襄阳市,老河口市,111.841677,32.526488
7327,7327,洪山嘴新日专卖店,湖北省襄阳市老河口市洪山嘴镇洪山路66,"111.667711,32.449322",18727093594,湖北省,襄阳市,老河口市,111.667711,32.449322
7328,7328,袁冲新日专卖店,湖北省襄阳市老河口市袁冲乡中国人民政治协商会议老河口市委员会袁冲乡联络处,"111.742279,32.524519",15571198371,湖北省,襄阳市,老河口市,111.742279,32.524519
7329,7329,李楼新日电动车,湖北省襄阳市老河口市李楼镇湖北老河口农村商业银行(李楼支行),"111.703413,32.360878",15172601511,湖北省,襄阳市,老河口市,111.703413,32.360878
7330,7330,万顺强,枣阳市万象城对面,"112.760476,32.121221",18671056499,湖北省,襄阳市,枣阳市,112.760476,32.121221
7331,7331,湖北枣阳新日专卖店(直营),湖北省枣阳市新华路卷烟厂后门新日专卖店,"112.756011,32.127262",18986382137,湖北省,襄阳市,枣阳市,112.756011,32.127262
7332,7332,枣阳市琚弯镇新日专卖店(直营),湖北枣阳市琚弯镇交通街铃木摩托车专卖店,"112.595742,32.046078",13581446988,湖北省,襄阳市,枣阳市,112.595742,32.046078
7333,7333,枣阳杨垱新日专卖店(直营),枣阳市杨垱镇西街新日专卖店,"112.645051,32.309705",15871961113,湖北省,襄阳市,枣阳市,112.645051,32.309705
7334,7334,枣阳市吴店镇新日专卖店(直营),枣阳市吴店桥南头新日专卖店,"112.76916,31.976122",18727187363,湖北省,襄阳市,枣阳市,112.76916,31.976122
7335,7335,枣阳市徐寨乡新日专卖店(直营),枣阳市徐寨乡卫生院西100米新日专卖店,"112.54222,32.308461",13995729995,湖北省,襄阳市,枣阳市,112.54222,32.308461
7336,7336,枣阳新日专卖店,枣阳市新华路（二桥头）,"112.756011,32.127262",13317531999%uFF1B13871731909,湖北省,襄阳市,枣阳市,112.756011,32.127262
7337,7337,湖北枣阳新日电动车专卖店(直营),湖北枣阳市新华路二桥头,"112.756011,32.127262",15871028773,湖北省,襄阳市,枣阳市,112.756011,32.127262
7338,7338,枣阳新日电动车,北城街道,"112.75813311338426,32.121586623280564",18671056499,湖北省,襄阳市,枣阳市,112.75813311338426,32.121586623280564
7339,7339,吴店新日,吴店镇,"112.77869224548341,31.978760541264915",13476370749,湖北省,襄阳市,枣阳市,112.77869224548341,31.978760541264915
7340,7340,徐寨新日电动车,杨当镇徐寨街,"112.538338,32.312177",15502711199,湖北省,襄阳市,枣阳市,112.538338,32.312177
7341,7341,鹿头新日电动车,鹿头镇,"112.93176993727687,32.24111357733803",13697229946,湖北省,襄阳市,枣阳市,112.93176993727687,32.24111357733803
7342,7342,吉河新日电动车,鹿头镇,"112.8544069826603,32.20002941803167",15997271151,湖北省,襄阳市,枣阳市,112.8544069826603,32.20002941803167
7343,7343,吴店新日电动车,湖北省襄阳市枣阳市吴店镇寺沙北路,"112.768145,31.99283",13797732221,湖北省,襄阳市,枣阳市,112.768145,31.99283
7344,7344,宜城市王朝电动车行,宜城光彩市场电动车摩托车市场A09-18,"112.264429,31.696179",13035238918,湖北省,襄阳市,宜城市,112.264429,31.696179
7345,7345,湖北宜城市新日专卖店(直营),湖北宜城市西街,"112.261272,31.70351",13972098826,湖北省,襄阳市,宜城市,112.261272,31.70351
7346,7346,宜城市王朝电动车行,楚都巷与襄沙大道交叉口西100米,"112.258022,31.703636",13117212138,湖北省,襄阳市,宜城市,112.258022,31.703636
7347,7347,朱市新日电动车,小河镇朱市社区,"112.123959,31.714666",13797689598,湖北省,襄阳市,宜城市,112.123959,31.714666
7348,7348,刘猴新日电动车,刘猴镇,"112.00015828013422,31.46079213358461",13995796015,湖北省,襄阳市,宜城市,112.00015828013422,31.46079213358461
7349,7349,王集新日电动车,王集镇,"112.22480535507202,31.829112445519115",13597490842,湖北省,襄阳市,宜城市,112.22480535507202,31.829112445519115
7350,7350,板桥新日电动车,板桥镇,"112.48699665069581,31.73199404850886",18986308498,湖北省,襄阳市,宜城市,112.48699665069581,31.73199404850886
7351,7351,鄂州市太和镇新日专卖店,太和镇区府路17号,"114.681839,30.099667",13995832419,湖北省,鄂州市,梁子湖区,114.681839,30.099667
7352,7352,鄂州市沼山新日专卖店,沼山大道108号,"114.670372,30.17503",13871834398,湖北省,鄂州市,梁子湖区,114.670372,30.17503
7353,7353,鄂州东沟镇日专卖店,东沟镇珍珠大道1号,"114.66362,30.281115",18671123888,湖北省,鄂州市,梁子湖区,114.66362,30.281115
7354,7354,鄂州市庙岭新日电动车专卖店,发展大道8号,"114.628227,30.446953",18942959760,湖北省,鄂州市,华容区,114.628227,30.446953
7355,7355,鄂州市葛店新日电动车专卖店,葛洪大道756号,"114.681412,30.540625",18571113199,湖北省,鄂州市,华容区,114.681412,30.540625
7356,7356,鄂州市段店镇新日专卖店,段店镇三江大道37号,"114.787643,30.536579",13995830897,湖北省,鄂州市,华容区,114.787643,30.536579
7357,7357,鄂州市华容新日专卖店,楚藩大道220号,"114.729881,30.534309",13971995986,湖北省,鄂州市,华容区,114.729881,30.534309
7358,7358,鄂州市江碧路天赐平安车行,鄂州市江碧路老邮局旁,"114.879486,30.402441",18671123888,湖北省,鄂州市,鄂城区,114.879486,30.402441
7359,7359,鄂州市江碧路天赐平安车行,江碧路118-2号,"114.88002,30.40073",18671123888,湖北省,鄂州市,鄂城区,114.88002,30.40073
7360,7360,鄂州市沙塘新日电动车专卖店,005县道西50米,"114.942261,30.361841",1113871818105,湖北省,鄂州市,鄂城区,114.942261,30.361841
7361,7361,鄂州市泉塘新日专卖店,碧黄线附近,"114.97979,30.231298",18671115657,湖北省,鄂州市,鄂城区,114.97979,30.231298
7362,7362,鄂州市丁祖新日专卖店,汀祖老街与洪山路交叉口东50米,"114.94294,30.265774",13098382322,湖北省,鄂州市,鄂城区,114.94294,30.265774
7363,7363,鄂州市官柳新日专卖店,官柳南路1-17号湖滨花园旁,"114.875023,30.385992",13871838288,湖北省,鄂州市,鄂城区,114.875023,30.385992
7364,7364,鄂州杨叶镇新日电动车专卖店,杨叶镇,"115.07122591137889,30.30178963338823",15549812678,湖北省,鄂州市,鄂城区,115.07122591137889,30.30178963338823
7365,7365,刘珂琦,荆门市东宝区象山大道108号,"112.198889,31.024076",13972197408,湖北省,荆门市,东宝区,112.198889,31.024076
7366,7366,湖北省荆门新日专卖店,湖北省荆门市象山大道广播电台新日专卖店,"112.20594,31.032781",18972888359,湖北省,荆门市,东宝区,112.20594,31.032781
7367,7367,荆门市新日电动车专卖店,龙泉街道,"112.19893142580986,31.023077115650917",13972197408,湖北省,荆门市,东宝区,112.19893142580986,31.023077115650917
7368,7368,子陵新日电动车,子陵镇,"112.21257448196413,31.157551478112627",15629780096,湖北省,荆门市,东宝区,112.21257448196413,31.157551478112627
7369,7369,城南新日电动车,掇刀街道,"112.19501003623012,30.968013356693074",18986961982,湖北省,荆门市,掇刀区,112.19501003623012,30.968013356693074
7370,7370,团林新日电动车,团林铺镇,"112.18276977539062,30.84703370483206",13597910755,湖北省,荆门市,掇刀区,112.18276977539062,30.84703370483206
7371,7371,麻城新日电动车,麻城镇,"112.3031258583069,30.913271056217635",13908697544,湖北省,荆门市,掇刀区,112.3031258583069,30.913271056217635
7372,7372,京山县新市镇万事达车行,湖北省荆门市京山县轻机大道摩托车大市场荆门下县,"113.125329,31.023893",13477545518,湖北省,荆门市,京山县,113.125329,31.023893
7373,7373,京山县万事达车行,新市镇,"113.12072083353998,31.025595138716344",18608636018,湖北省,荆门市,京山县,113.12072083353998,31.025595138716344
7374,7374,屈家岭新日电动车,王畈南路,"112.882274,30.820502",18672615943,湖北省,荆门市,京山县,112.882274,30.820502
7375,7375,湖北省沙洋新日电动车专卖店(直营),湖北省沙洋县新日电动车专卖店,"112.588581,30.709221",13235535747,湖北省,荆门市,沙洋县,112.588581,30.709221
7376,7376,十里新日电动车,十里铺镇,"112.2016954421997,30.61464674807897",13597951651,湖北省,荆门市,沙洋县,112.2016954421997,30.61464674807897
7377,7377,李市新日电动车,李市镇,"112.58546590805054,30.602227077579524",18672181115,湖北省,荆门市,沙洋县,112.58546590805054,30.602227077579524
7378,7378,钟祥市鄂中电动车大世界,湖北省钟祥市郢中镇工人文化宫门面,"112.590435,31.162247",15807261848,湖北省,荆门市,钟祥市,112.590435,31.162247
7379,7379,钟祥市鄂中电动车大世界,郢中街道,"112.58817359805109,31.1630187118921",15207269988,湖北省,荆门市,钟祥市,112.58817359805109,31.1630187118921
7380,7380,冷水新日电动车,冷水镇,"112.43075609207153,31.094924352723787",15271766291,湖北省,荆门市,钟祥市,112.43075609207153,31.094924352723787
7381,7381,丰乐新日电动车,丰乐镇,"112.478746175766,31.455446261482685",15271786656,湖北省,荆门市,钟祥市,112.478746175766,31.455446261482685
7382,7382,旧口新日电动车,旧口镇,"112.67239093780519,30.868456393812263",15271766291,湖北省,荆门市,钟祥市,112.67239093780519,30.868456393812263
7383,7383,孝感市春玲摩托车销售有限公司(直营),书院街办事处槐荫大道440号,"113.91941,30.916835",13871910588/13098485588,湖北省,孝感市,孝南区,113.91941,30.916835
7384,7384,孝感陡岗镇,孝南区陡岗镇,"113.85559514164925,31.036446815152562",13329908288,湖北省,孝感市,孝南区,113.85559514164925,31.036446815152562
7385,7385,孝感肖港镇,孝南区肖港镇,"113.94097253680229,31.072288891160674",13476490062,湖北省,孝感市,孝南区,113.94097253680229,31.072288891160674
7386,7386,肖港镇,孝南区肖港镇,"113.94827082753181,31.074170408007728",13476490062,湖北省,孝感市,孝南区,113.94827082753181,31.074170408007728
7387,7387,大会,三汊镇,"114.034363,30.924422",13733410023,湖北省,孝感市,孝南区,114.034363,30.924422
7388,7388,罗坡,孝感开发区丹阳街道,"113.91752600669861,30.94501070965401",13476551480,湖北省,孝感市,孝南区,113.91752600669861,30.94501070965401
7389,7389,长湖,孝南区卧龙乡,"113.86088579893114,30.933553898404845",15571245693,湖北省,孝感市,孝南区,113.86088579893114,30.933553898404845
7390,7390,孝感卧龙镇,孝南区卧龙乡,"113.9115580916405,30.897226963144153",135 9751 2347,湖北省,孝感市,孝南区,113.9115580916405,30.897226963144153
7391,7391,闵集,孝南区闵集乡,"114.10844698548318,30.839871786186137",13871970588,湖北省,孝感市,孝南区,114.10844698548318,30.839871786186137
7392,7392,祝站,孝南区祝站镇,"114.12891224026681,30.898604446523798",18696225991,湖北省,孝感市,孝南区,114.12891224026681,30.898604446523798
7393,7393,朋兴,孝南区车站街道,"113.92251759767532,30.961374543296532",15971050516,湖北省,孝感市,孝南区,113.92251759767532,30.961374543296532
7394,7394,孝感市春玲摩托销售有限公司,湖北省孝感市槐荫大道,"113.915419,30.919513",13871910588,湖北省,孝感市,孝南区,113.915419,30.919513
7395,7395,孝感市南大经济开发区,孝感开发区孝天街道,"114.0389657020569,30.912212502815333",18163164590,湖北省,孝感市,孝南区,114.0389657020569,30.912212502815333
7396,7396,杨店,孝南区杨店镇,"114.10287469625472,31.02145662745406",13972658541,湖北省,孝感市,孝南区,114.10287469625472,31.02145662745406
7397,7397,孝感市三叉镇,湖北省孝感市孝南区孝南区三汊镇兴业路,"114.058116,30.932803",15098060416,湖北省,孝感市,孝南区,114.058116,30.932803
7398,7398,新浦新日电动车专卖,孝南区新铺镇,"113.9887225627899,30.979847768136803",13581450619,湖北省,孝感市,孝南区,113.9887225627899,30.979847768136803
7399,7399,涂河新日电动车专卖,孝南区朋兴乡,"113.91467347741127,30.989952770774625",13972665333,湖北省,孝感市,孝南区,113.91467347741127,30.989952770774625
7400,7400,河口大桥雅迪新日电动车专卖,G316(福兰线),"113.880308,30.929744",13227164992,湖北省,孝感市,孝南区,113.880308,30.929744
7401,7401,肖港新日电动车专卖,孝南区肖港镇,"113.94463241100311,31.07513182806676",13476490062,湖北省,孝感市,孝南区,113.94463241100311,31.07513182806676
7402,7402,陡岗新日电动车专卖,孝南区陡岗镇,"113.85445654392244,31.036076800588763",13686487562,湖北省,孝感市,孝南区,113.85445654392244,31.036076800588763
7403,7403,三汊新日电动车专卖,孝南区三汊镇,"114.0608994662762,30.943388895117685",13986505786,湖北省,孝感市,孝南区,114.0608994662762,30.943388895117685
7404,7404,孝昌县,花园镇,"113.98806139826775,31.255760915186002",13297527021,湖北省,孝感市,孝昌县,113.98806139826775,31.255760915186002
7405,7405,卫店分水,卫店镇,"113.98227453231812,31.31790702523422",13807299553,湖北省,孝感市,孝昌县,113.98227453231812,31.31790702523422
7406,7406,王店,王店镇,"113.98172065615655,31.387507801945002",15871318283,湖北省,孝感市,孝昌县,113.98172065615655,31.387507801945002
7407,7407,陡山,陡山乡,"114.01044711470605,31.19627780248652",13477704029,湖北省,孝感市,孝昌县,114.01044711470605,31.19627780248652
7408,7408,卫店,卫店镇,"113.96320939064027,31.337239886423284",18696225997,湖北省,孝感市,孝昌县,113.96320939064027,31.337239886423284
7409,7409,邹岗,邹岗镇,"114.04033899307252,31.070801340803953",13871910588,湖北省,孝感市,孝昌县,114.04033899307252,31.070801340803953
7410,7410,孝昌县新日电动车专卖,花园镇,"113.98881912231447,31.25619083528349",13297527021,湖北省,孝感市,孝昌县,113.98881912231447,31.25619083528349
7411,7411,云梦县霍涛电动车行,湖北云梦县梦泽大道135号,"113.749098,31.022124",15807297683,湖北省,孝感市,云梦县,113.749098,31.022124
7412,7412,义堂镇,义堂镇,"113.71551543474199,31.092549421481397",13545489767,湖北省,孝感市,云梦县,113.71551543474199,31.092549421481397
7413,7413,伍洛,伍洛镇,"113.8146834075451,30.98269806440328",15272755852,湖北省,孝感市,云梦县,113.8146834075451,30.98269806440328
7414,7414,胡金店,胡金店镇,"113.65974828600883,31.070415377990212",15897697700,湖北省,孝感市,云梦县,113.65974828600883,31.070415377990212
7415,7415,护镇,道桥镇,"113.75740081071855,30.84281146152539",13094152383,湖北省,孝感市,云梦县,113.75740081071855,30.84281146152539
7416,7416,倒店,道桥镇,"113.79263564944269,30.891488962032877",13117005558,湖北省,孝感市,云梦县,113.79263564944269,30.891488962032877
7417,7417,清明河,清明河乡,"113.70091214776039,31.032601811050753",13227192888,湖北省,孝感市,云梦县,113.70091214776039,31.032601811050753
7418,7418,辛安寺新日电动车专卖店,沙河乡,"113.85444179177284,30.92676083334012",15571245692,湖北省,孝感市,云梦县,113.85444179177284,30.92676083334012
7419,7419,道桥镇新日专卖,道桥镇,"113.7644335627556,30.817505197451784",13871933648,湖北省,孝感市,云梦县,113.7644335627556,30.817505197451784
7420,7420,应城市兄弟车行,湖北省应城市蒲阳大道48-4号,"113.570959,30.940321",13177257666,湖北省,孝感市,应城市,113.570959,30.940321
7421,7421,杨河镇,杨河镇,"113.59062910079956,31.090152610082512",13177253344,湖北省,孝感市,应城市,113.59062910079956,31.090152610082512
7422,7422,田店,田店镇,"113.46630334854126,31.02245995424693",137707293767,湖北省,孝感市,应城市,113.46630334854126,31.02245995424693
7423,7423,郎君,郎君镇,"113.67735028266905,30.895347707825877",1897196355,湖北省,孝感市,应城市,113.67735028266905,30.895347707825877
7424,7424,长江,长江埠街道,"113.73440489172937,30.86991486911661",15549538857,湖北省,孝感市,应城市,113.73440489172937,30.86991486911661
7425,7425,陈河,陈河镇,"113.47441032528879,30.85523125769836",18327695829,湖北省,孝感市,应城市,113.47441032528879,30.85523125769836
7426,7426,化工,东马坊街道,"113.70450899004936,30.91688960956828",13797148478,湖北省,孝感市,应城市,113.70450899004936,30.91688960956828
7427,7427,黄滩,黄滩镇,"113.58913242816926,30.898653929684965",18814817052,湖北省,孝感市,应城市,113.58913242816926,30.898653929684965
7428,7428,下辛店,三合镇,"113.68139907717705,30.981232109832842",13545489767,湖北省,孝感市,应城市,113.68139907717705,30.981232109832842
7429,7429,长江埠乡镇,湖北省孝感市应城市长江埠街道车站路59号,"113.729161,30.857727",15549580768,湖北省,孝感市,应城市,113.729161,30.857727
7430,7430,安陆市新日电动车车行,湖北省安陆市车站路新日专卖店,"113.688941,31.25561",13607296478,湖北省,孝感市,安陆市,113.688941,31.25561
7431,7431,辛榨镇,辛榨乡,"113.63438665866852,31.114740310562603",18872687019,湖北省,孝感市,安陆市,113.63438665866852,31.114740310562603
7432,7432,巡店镇,巡店镇,"113.63474339246751,31.162011130385828",13607296478,湖北省,孝感市,安陆市,113.63474339246751,31.162011130385828
7433,7433,李店镇,李店镇,"113.76058861613274,31.214122767319168",15897701696,湖北省,孝感市,安陆市,113.76058861613274,31.214122767319168
7434,7434,堂栗镇,棠棣镇,"113.59148338437082,31.239303248601196",15572509906,湖北省,孝感市,安陆市,113.59148338437082,31.239303248601196
7435,7435,雷公镇,雷公镇,"113.51707756519318,31.29113277626742",13789968319,湖北省,孝感市,安陆市,113.51707756519318,31.29113277626742
7436,7436,碧允路,府城街道,"113.68607282638548,31.290254915955906",13797176222,湖北省,孝感市,安陆市,113.68607282638548,31.290254915955906
7437,7437,伏水,伏水镇,"113.69090080261232,31.331759819904995",13117005558,湖北省,孝感市,安陆市,113.69090080261232,31.331759819904995
7438,7438,孛板,孛畈镇,"113.5242283344269,31.385149374867794",1398649039,湖北省,孝感市,安陆市,113.5242283344269,31.385149374867794
7439,7439,唐梨,棠棣镇,"113.58647704124452,31.249387550021652",13607296478,湖北省,孝感市,安陆市,113.58647704124452,31.249387550021652
7440,7440,付水,伏水镇,"113.74512434005739,31.370658632089636",134764490062,湖北省,孝感市,安陆市,113.74512434005739,31.370658632089636
7441,7441,汉川市分水小周车行,湖北省汉川市仙女大道433号,"113.831615,30.647812",15926863860,湖北省,孝感市,汉川市,113.831615,30.647812
7442,7442,汉川市银桥电动车商行(直营),湖北省孝感市汉川市仙女大道447-2号,"113.829417,30.654548",15307292177,湖北省,孝感市,汉川市,113.829417,30.654548
7443,7443,湖北汉川新日电动车,湖北省汉川市西门桥劳动局北侧,"113.829858,30.653006",13035169899/15171297555,湖北省,孝感市,汉川市,113.829858,30.653006
7444,7444,汉川市分水镇,分水镇,"113.65063548088075,30.579859575811916",15926863860,湖北省,孝感市,汉川市,113.65063548088075,30.579859575811916
7445,7445,马口镇,马口镇,"113.82477521896364,30.53944877042196",18696225991,湖北省,孝感市,汉川市,113.82477521896364,30.53944877042196
7446,7446,公安县嘉旭电动车行,湖北省公安县摩托车大市场新日专卖店,"112.26209,30.302784",15347252596,湖北省,荆州市,沙市区,112.26209,30.302784
7447,7447,沙市区新日电动车专营店,湖北省荆州市沙市区北京路243号摩托车大市场2号,"112.286523,30.292116",18672110002,湖北省,荆州市,沙市区,112.286523,30.292116
7448,7448,沙市区新日电动车专营店,红门路摩托市场,"112.261998,30.304886",18672110005,湖北省,荆州市,沙市区,112.261998,30.304886
7449,7449,锣场镇新日电动车,锣场镇中心街106号,"112.339366,30.354563",18972136135,湖北省,荆州市,沙市区,112.339366,30.354563
7450,7450,岑河镇新日电动车,岑河镇民主路149号,"112.374682,30.269728",13135797176,湖北省,荆州市,沙市区,112.374682,30.269728
7451,7451,泗场新日电动车,湖北省荆州市沙市区观音当镇贾家塌,"112.450109,30.403675",13035308024,湖北省,荆州市,沙市区,112.450109,30.403675
7452,7452,弥市镇新日电动车,黄金堂东路与322省道交叉口西北150米,"112.12173,30.220955",18672110007,湖北省,荆州市,荆州区,112.12173,30.220955
7453,7453,李埠镇新日电动车,太李路,"112.07422,30.323768",15927810485,湖北省,荆州市,荆州区,112.07422,30.323768
7454,7454,川店镇新日电动车,荆州区,"112.080126,30.587581",15027064306,湖北省,荆州市,荆州区,112.080126,30.587581
7455,7455,西门新日电动车专卖店,荆秘路西门小学旁26号,"112.173457,30.352132",13797443187,湖北省,荆州市,荆州区,112.173457,30.352132
7456,7456,荆州区新日电动车专卖店,荆州南路35-6号,"112.202778,30.347584",13886572248,湖北省,荆州市,荆州区,112.202778,30.347584
7457,7457,马山镇新日电动车,马中路162-2,"112.01545,30.486951",15872139067,湖北省,荆州市,荆州区,112.01545,30.486951
7458,7458,太湖新日电动车,湖北省荆州市荆州区太湖港管理区太湖路109-6号,"112.076063,30.358456",18972136556,湖北省,荆州市,荆州区,112.076063,30.358456
7459,7459,公安县嘉旭电动车行,"潺陵大道(金富莱大酒店对面,摩托大市场旁)","112.2126,30.063792",15347252596,湖北省,荆州市,公安县,112.2126,30.063792
7460,7460,章庄铺镇新日电动车,襄东大道364号附近,"111.928923,29.887187",13886629130,湖北省,荆州市,公安县,111.928923,29.887187
7461,7461,埠河镇新日电动车,埠河镇荆江大道106号,"112.240726,30.288547",13872299836,湖北省,荆州市,公安县,112.240726,30.288547
7462,7462,藕池镇新日电动车,藕池镇,"112.322251,29.74381",13986684987,湖北省,荆州市,公安县,112.322251,29.74381
7463,7463,班竹挡新日电动车,中心街214号,"112.016281,30.050691",15629886916,湖北省,荆州市,公安县,112.016281,30.050691
7464,7464,狮子口镇,新建街与汪杨线交叉口西50米,"112.01593,29.982899",15872090988,湖北省,荆州市,公安县,112.01593,29.982899
7465,7465,闸口镇新日电动车,公安县,"112.190522,29.905103",15327685985,湖北省,荆州市,公安县,112.190522,29.905103
7466,7466,公安县麻豪口镇新日电动车,麻豪口镇竹溪街,"112.310427,29.968183",13598324834,湖北省,荆州市,公安县,112.310427,29.968183
7467,7467,胡厂镇新日电动车,展新北路西50米,"112.17091,29.792936",    13227683335,湖北省,荆州市,公安县,112.17091,29.792936
7468,7468,孟溪镇新日电动车,孟家溪镇,"112.095344,29.855523",421022198302204513,湖北省,荆州市,公安县,112.095344,29.855523
7469,7469,金猫口新日电动车,公安县,"112.185229,30.045576",13886607658,湖北省,荆州市,公安县,112.185229,30.045576
7470,7470,南平镇新日电动车,湖北省荆州市公安县南平镇顺城路68号,"112.083671,29.910194",13797543740,湖北省,荆州市,公安县,112.083671,29.910194
7471,7471,监利县诚龙车辆商行,监利县交通路231号新日电动车专卖店,"112.899413,29.8218",13972131188,湖北省,荆州市,监利县,112.899413,29.8218
7472,7472,朱河镇新日电动车,水西寺路与永兴大道交叉口西150米,"113.12414,29.72312",13309092453,湖北省,荆州市,监利县,113.12414,29.72312
7473,7473,江陵新日电动车专卖店,郝穴镇荆江路郝穴镇政府北行300米,"112.421376,30.032691",13872255961,湖北省,荆州市,江陵县,112.421376,30.032691
7474,7474,三湖新日电动车,湖北省荆州市江陵县三湖管理区天星路128号,"112.569894,30.218808",15327786796,湖北省,荆州市,江陵县,112.569894,30.218808
7475,7475,石首市捷安商贸有限公司(直营),石首市建宁大道机动车产业城C区,"112.407947,29.700566",13207281333/15090708019,湖北省,荆州市,石首市,112.407947,29.700566
7476,7476,洪湖市新堤湖滨电动车商行,湖北省洪湖市宏伟南路,"113.467904,29.806847",15671457888,湖北省,荆州市,洪湖市,113.467904,29.806847
7477,7477,大沙新日电动车,新新路,"113.85818,30.01316",15926571076,湖北省,荆州市,洪湖市,113.85818,30.01316
7478,7478,洪湖市老湾镇新日电动车,老湾回族乡103省道北河村路段路北,"113.681767,29.971019",13593859341,湖北省,荆州市,洪湖市,113.681767,29.971019
7479,7479,洪湖市新堤湖滨电动车商行,宏伟南路5号,"113.460628,29.818397",15671457888,湖北省,荆州市,洪湖市,113.460628,29.818397
7480,7480,峰口镇新日电动车,峰口镇建峰路一号(飘飘造型对面),"113.349045,30.08003",13593812581,湖北省,荆州市,洪湖市,113.349045,30.08003
7481,7481,曹市镇新日电动车,曹市镇马路村,"113.273141,30.07704",18972385863,湖北省,荆州市,洪湖市,113.273141,30.07704
7482,7482,峰口镇新日电动车专卖店,峰口镇,"113.34929466247559,30.079977670505567",13593812581,湖北省,荆州市,洪湖市,113.34929466247559,30.079977670505567
7483,7483,洪湖市老湾镇新日电动车专卖店,老湾乡,"113.67447093129161,29.969440532147157",13593859341,湖北省,荆州市,洪湖市,113.67447093129161,29.969440532147157
7484,7484,新滩新日电动车,新滩镇,"113.89388769865035,30.161851368136876",13972131449,湖北省,荆州市,洪湖市,113.89388769865035,30.161851368136876
7485,7485,燕窝新日,燕窝镇,"114.02451932430269,30.081998068942568",15971580684,湖北省,荆州市,洪湖市,114.02451932430269,30.081998068942568
7486,7486,翟家湾新日电动车,瞿家湾镇,"113.1967869400978,29.964219319457328",13886593654,湖北省,荆州市,洪湖市,113.1967869400978,29.964219319457328
7487,7487,矛江新日电动车,州陵大道107号,"113.46902,29.825889",18627249315,湖北省,荆州市,洪湖市,113.46902,29.825889
7488,7488,沙口新日电动车,沙口镇,"113.28533202409746,29.979265287920782",13872367007,湖北省,荆州市,洪湖市,113.28533202409746,29.979265287920782
7489,7489,荆州高程商贸有限公司,松滋市新江口镇环城路50号,"111.776913,30.170396",13972314585,湖北省,荆州市,松滋市,111.776913,30.170396
7490,7490,荆州高程商贸有限公司,新江口镇环城路天发加油站对面,"111.772016,30.179847",13972314585,湖北省,荆州市,松滋市,111.772016,30.179847
7491,7491,老城镇新日电动车,东街15,"111.71744,30.342011",13972314585,湖北省,荆州市,松滋市,111.71744,30.342011
7492,7492,米积台新日电动车,沙道观镇,"111.98131173849106,30.182547996178542",15971607246,湖北省,荆州市,松滋市,111.98131173849106,30.182547996178542
7493,7493,涴市新日,宛市镇,"112.0154790580273,30.26778946812274",13197476126,湖北省,荆州市,松滋市,112.0154790580273,30.26778946812274
7494,7494,沙道观金彭车业,沙道观镇大桥路222号,"111.932451,30.169464",15927878338,湖北省,荆州市,松滋市,111.932451,30.169464
7495,7495,湖北黄冈（徐琴）(直营),湖北省黄冈市黄州大道,"114.90057,30.534199",13339972886,湖北省,黄冈市,黄州区,114.90057,30.534199
7496,7496,黄冈市黄州区新日专卖店,黄州大道70号附近,"114.884315,30.452042",13117006066,湖北省,黄冈市,黄州区,114.884315,30.452042
7497,7497,黄冈路口新日专卖店,路口大道476号,"114.949684,30.491341",13971700273,湖北省,黄冈市,黄州区,114.949684,30.491341
7498,7498,湖北团风（董帜才）(直营),湖北省黄冈市团风县团风镇团黄路,"114.871682,30.638079",13339972886,湖北省,黄冈市,团风县,114.871682,30.638079
7499,7499,湖北红安（徐忠）(直营),湖北省黄冈市红安县,"114.618236,31.288153",13339972886,湖北省,黄冈市,红安县,114.618236,31.288153
7500,7500,黄冈市红安县觅儿寺工业园新日专卖店,大岔路与觅金路交叉口北100米,"114.570274,31.06089",13593666095,湖北省,黄冈市,红安县,114.570274,31.06089
7501,7501,黄冈市红安县新日专卖店,城关镇红坪大道楚剧团正对面,"114.615288,31.289785",17771351928,湖北省,黄冈市,红安县,114.615288,31.289785
7502,7502,红安丰岗乡新日专卖店,丰康巷与102县道交叉口西南50米,"114.627907,31.28512",17771351928,湖北省,黄冈市,红安县,114.627907,31.28512
