,id,name,address,location,pname,cityname,adname,tel,type,typecode
8515,B0FFG0D2H2,爱玛电动车(潜山二店),建设路与潜阳路交叉口东50米,"116.583219,30.631276",安徽省,安庆市,潜山市,13063279088,购物服务;专卖店;自行车专卖店,061208
8516,B0FFFZNNB5,爱玛电动车,华阳镇香茗山路205号,"116.683504,30.127309",安徽省,安庆市,望江县,15255662414;13365560536,购物服务;专卖店;自行车专卖店,061208
8517,B0FFFY8P7W,爱玛电动车,吕亭镇吕亭街23号附近,"117.009515,31.108478",安徽省,安庆市,桐城市,[],购物服务;专卖店;自行车专卖店,061208
8518,B0FFFY2N73,爱玛电动车,006县道婚庆用品北50米,"117.081145,31.035246",安徽省,安庆市,桐城市,[],购物服务;专卖店;自行车专卖店,061208
8519,B0FFFXYEMD,爱玛电动车(太湖县高秀明专卖店),皖西南大道与高界路交叉口东南50米,"116.297075,30.453793",安徽省,安庆市,太湖县,0556-4170008;13956535595,购物服务;专卖店;自行车专卖店,061208
8520,B0FFFX9Q31,小李车行(南园路),天堂镇建设东路117-11号,"116.366571,30.848295",安徽省,安庆市,岳西县,13074007540,购物服务;专卖店;自行车专卖店,061208
8521,B0FFFWPGQK,爱玛电动车,光彩大市场二期新昌电器和南翔电器城东20米,"117.074264,30.540924",安徽省,安庆市,宜秀区,0556-5016416,购物服务;专卖店;自行车专卖店,061208
8522,B0FFFUER9H,爱玛电动车,211省道西50米,"116.516624,30.257983",安徽省,安庆市,望江县,[],购物服务;专卖店;自行车专卖店,061208
8523,B0FFFTWXN9,爱玛电动车(天柱山路店),梅城镇天柱山路18号,"116.569029,30.636338",安徽省,安庆市,潜山市,[],购物服务;专卖店;自行车专卖店,061208
8524,B0FFF3XYKQ,爱玛电动车(高河电动车专卖店),高河镇稼先路106号,"116.834337,30.727751",安徽省,安庆市,怀宁县,0556-4618806,购物服务;专卖店;自行车专卖店,061208
8525,B022C0RYVE,爱玛电动车(雷阳路店),3号公馆(雷阳路西),"116.693085,30.129065",安徽省,安庆市,望江县,0556-7187776,购物服务;专卖店;自行车专卖店,061208
8526,B0FFHJNJMK,爱玛电动车(大阳摩托),011县道东50米,"116.987598,30.899715",安徽省,安庆市,桐城市,[],摩托车服务;摩托车销售;摩托车销售,040100
8527,B0FFK3ZA27,爱玛电动车潜山专卖店,舒州大道801号,"116.573406,30.639209",安徽省,安庆市,潜山市,0556-8937719,购物服务;专卖店;自行车专卖店,061208
8528,B0FFKDX77D,爱玛电动车,G322(衡友线),"110.752465,25.729016",广西壮族自治区,桂林市,兴安县,13807732353,购物服务;专卖店;自行车专卖店,061208
8529,B0FFK7ZBYH,爱玛电动车,镇中路9号东70米,"110.645613,26.034885",广西壮族自治区,桂林市,资源县,13977357257,购物服务;专卖店;自行车专卖店,061208
8530,B0FFK7Y6U0,爱玛电动车,桂黄北路3号1附近,"111.075442,25.931869",广西壮族自治区,桂林市,全州县,[],购物服务;专卖店;自行车专卖店,061208
8531,B0FFK7XZV4,爱玛电动车,建干路1号西80米,"110.312304,25.276930",广西壮族自治区,桂林市,七星区,[],购物服务;专卖店;自行车专卖店,061208
8532,B0FFK7KHDT,爱玛电动车,158县道与710乡道交叉口西南200米,"110.330865,24.449889",广西壮族自治区,桂林市,荔浦市,[],购物服务;专卖店;自行车专卖店,061208
8533,B0FFK7J5NZ,爱玛电动车(桂林旗舰店),中山南路与崇信路交叉口北100米,"110.284171,25.250877",广西壮族自治区,桂林市,象山区,0773-3820159,购物服务;购物相关场所;购物相关场所,060000
8534,B0FFK55L52,爱玛电动车,翠竹路53号,"110.264408,25.261193",广西壮族自治区,桂林市,象山区,[],购物服务;专卖店;自行车专卖店,061208
8535,B0FFJ01G1F,爱玛电动车,113县道北50米,"110.421780,25.185013",广西壮族自治区,桂林市,灵川县,[],购物服务;购物相关场所;购物相关场所,060000
8536,B0FFIR2VZV,爱玛电动车,雁山中学傍,"110.308670,25.070621",广西壮族自治区,桂林市,雁山区,[],购物服务;专卖店;自行车专卖店,061208
8537,B0FFIQRQXP,爱玛电动车,098县道南50米,"110.384150,24.915082",广西壮族自治区,桂林市,阳朔县,[],购物服务;专卖店;自行车专卖店,061208
8538,B0FFIK25HK,爱玛电动车(兴安县社会保险事业局东南),兴桂中路与兴桂路交叉口南50米,"110.668301,25.616081",广西壮族自治区,桂林市,兴安县,0773-6224787;13878368123,购物服务;专卖店;自行车专卖店,061208
8539,B0FFICVPOR,爱玛电动车(桂圳城市领地北),中山北路136号群众路口,"110.302780,25.311708",广西壮族自治区,桂林市,叠彩区,13317731330;17687788288,购物服务;专卖店;自行车专卖店,061208
8540,B0FFI7H84I,爱玛电动车,迎宾路东50米,"110.000852,24.999098",广西壮族自治区,桂林市,永福县,[],购物服务;专卖店;自行车专卖店,061208
8541,B0FFI6VVDQ,爱玛电动车,恭城镇城中西路46号,"110.828240,24.837669",广西壮族自治区,桂林市,恭城瑶族自治县,[],购物服务;专卖店;自行车专卖店,061208
8542,B0FFHU3B4O,爱玛电动车(小武车行专卖),迎宾大道与107县道交叉口东南50米,"110.289472,24.996087",广西壮族自治区,桂林市,临桂区,[],购物服务;专卖店;专营店,061200
8543,B0FFHNKCSQ,爱玛电动车,雄伟街,"111.176697,26.217948",广西壮族自治区,桂林市,全州县,[],购物服务;专卖店;自行车专卖店,061208
8544,B0FFHM17D3,爱玛电动车(雁山兴达专卖店),雁山镇雁兴路桂林园博园北450米,"110.313879,25.073592",广西壮族自治区,桂林市,雁山区,[],购物服务;专卖店;自行车专卖店,061208
8545,B0FFHCCHDO,爱玛电动车(灵川县社会保险事业局南),大道中路82号附近,"110.325389,25.402588",广西壮族自治区,桂林市,灵川县,[],购物服务;专卖店;自行车专卖店,061208
8546,B0FFGC7SIL,爱玛电动车,凯风路101号金地球市场,"110.285780,25.202190",广西壮族自治区,桂林市,象山区,[],购物服务;专卖店;自行车专卖店,061208
8547,B0FFGBDUUM,爱玛电动车,新华路与灵川大道交叉口东北100米,"110.306296,25.342654",广西壮族自治区,桂林市,灵川县,[],购物服务;专卖店;自行车专卖店,061208
8548,B0FFG6DFBP,爱玛电动车(金禾苑2号·阳光城西北),金水路88号(金禾苑2号·阳光城西),"110.215945,25.249163",广西壮族自治区,桂林市,临桂区,[],购物服务;专卖店;自行车专卖店,061208
8549,B0FFG2SWYT,爱玛电动车(中山北路),中山北路50号新华都酒店东北,"110.299367,25.297520",广西壮族自治区,桂林市,叠彩区,18978696969,购物服务;专卖店;自行车专卖店,061208
8550,B0FFG052BM,爱玛电动车,荔城镇321国道东50米,"110.398433,24.397043",广西壮族自治区,桂林市,荔浦市,[],购物服务;购物相关场所;购物相关场所,060000
8551,B0FFFZE7O6,爱玛电动车(昭州医院西南),新安街与323国道交叉口东南50米,"110.668155,24.621289",广西壮族自治区,桂林市,平乐县,[],购物服务;专卖店;自行车专卖店,061208
8552,B0FFFZE5AV,爱玛电动车(文市财政所西),302省道与504乡道交叉口东北150米,"111.202157,25.677667",广西壮族自治区,桂林市,灌阳县,[],购物服务;购物相关场所;购物相关场所,060000
8553,B0FFFVSS9W,爱玛电动车,104县道与322国道交叉口东100米,"110.027716,25.200475",广西壮族自治区,桂林市,临桂区,[],购物服务;专卖店;自行车专卖店,061208
8554,B0FFFV7YF9,爱玛电动车,103县道东50米,"110.215881,25.064980",广西壮族自治区,桂林市,临桂区,[],购物服务;专卖店;自行车专卖店,061208
8555,B0FFFOZYCD,爱玛电动车(画山路),城西路127号,"110.482017,24.775339",广西壮族自治区,桂林市,阳朔县,[],购物服务;专卖店;自行车专卖店,061208
8556,B03050WKZA,爱玛电动车(荔浦有良专卖店),桂北一巷与荔桂路交叉口东100米,"110.399625,24.502531",广西壮族自治区,桂林市,荔浦市,0773-7225995,购物服务;专卖店;自行车专卖店,061208
8557,B03050WIX3,爱玛电动车(湘江路),朝阳路与湘江路三巷交叉口北50米,"110.676017,25.614506",广西壮族自治区,桂林市,兴安县,[],购物服务;专卖店;自行车专卖店,061208
8558,B03050990P,爱玛电动车(漓江路店),会展路与漓江路交叉口西南50米,"110.307117,25.259739",广西壮族自治区,桂林市,七星区,[],购物服务;专卖店;自行车专卖店,061208
8559,B0FFKSIS5G,爱玛,屈家岭管理区五三大道农谷广场正对面,"112.884534,30.821801",湖北省,荆门市,京山市,[],购物服务;专卖店;自行车专卖店,061208
8560,B0FFJ0D5K2,爱玛电动车,创业路与太子路交叉口北50米,"112.873562,30.826866",湖北省,荆门市,京山市,[],购物服务;专卖店;自行车专卖店,061208
8561,B0FFICB1AB,爱玛电动车,008乡道与107省道交叉口西200米,"112.710293,30.769928",湖北省,荆门市,钟祥市,[],购物服务;专卖店;自行车专卖店,061208
8562,B0FFHJHULX,爱玛电动车,向阳大道312号附近,"112.523388,30.762798",湖北省,荆门市,沙洋县,[],购物服务;专卖店;自行车专卖店,061208
8563,B0FFHJ7FHV,爱玛电动车,王家湾小区东150米(郊郢路),"112.590558,31.153464",湖北省,荆门市,钟祥市,[],购物服务;专卖店;自行车专卖店,061208
8564,B0FFHE99YB,爱玛电动车销售店,永兴大道240号,"113.232303,30.964760",湖北省,荆门市,京山市,[],购物服务;体育用品店;户外用品,060907
8565,B0FFHCQ4EC,台湾光阳爱玛电动车,新市镇轻机大道242号,"113.124663,31.023995",湖北省,荆门市,京山市,13597973353,购物服务;专卖店;自行车专卖店,061208
8566,B0FFGA19H2,爱玛·绿能电动车,襄沙大道与207国道交叉口北200米,"112.321026,31.443574",湖北省,荆门市,钟祥市,[],购物服务;购物相关场所;购物相关场所,060000
8567,B0FFFZWP1W,爱玛电动车,建设街20号附近,"112.674777,30.862687",湖北省,荆门市,钟祥市,[],购物服务;专卖店;自行车专卖店,061208
8568,B0FFFZI0WC,爱玛电动车(京山专卖店),京源大道376号附近,"113.106393,31.026149",湖北省,荆门市,京山市,15327558421,购物服务;专卖店;自行车专卖店,061208
8569,B0FFFQU7VZ,爱玛电动车(阳春大街),阳春大街30之1-2,"112.592168,31.160792",湖北省,荆门市,钟祥市,[],购物服务;专卖店;自行车专卖店,061208
8570,B0FFF90471,爱玛电动车,屈家岭管理区五三大道农谷广场正对面,"112.881085,30.822192",湖北省,荆门市,京山市,18808690946,购物服务;专卖店;自行车专卖店,061208
8571,B0FFF8ZWOV,爱玛电动车(象山大道),龙泉街道象山大道98号,"112.199414,31.023761",湖北省,荆门市,东宝区,[],购物服务;专卖店;自行车专卖店,061208
8572,B0FFF8ZDBY,爱玛电动车(埠河路店),郢城大道141-5号附近,"112.537689,31.156972",湖北省,荆门市,钟祥市,[],购物服务;专卖店;自行车专卖店,061208
8573,B02D40O5Z1,爱玛电动车(胜利一街),沙洋镇汉津大道36-6号,"112.588235,30.699716",湖北省,荆门市,沙洋县,[],购物服务;专卖店;自行车专卖店,061208
8574,B02D401LXC,爱玛电动车(阳春大街),郢中街道阳春大街50号,"112.590073,31.162853",湖北省,荆门市,钟祥市,18986987535,购物服务;专卖店;自行车专卖店,061208
8575,B0FFKMWZ8M,爱玛电动车,中心路34-7号附近,"122.156599,41.032878",辽宁省,盘锦市,大洼区,[],购物服务;专卖店;自行车专卖店,061208
8576,B0FFIPRRFO,爱玛电动车,中国石油加油站西80米(大锦线南),"121.964808,41.087305",辽宁省,盘锦市,大洼区,[],购物服务;专卖店;自行车专卖店,061208
8577,B0FFIKF0HS,鹏宇爱玛金彭电动车,211省道西50米,"122.296195,41.050930",辽宁省,盘锦市,大洼区,15134266688,购物服务;专卖店;自行车专卖店,061208
8578,B0FFHWXUBO,爱玛电动车,211省道南50米,"122.131576,40.832727",辽宁省,盘锦市,大洼区,[],购物服务;专卖店;自行车专卖店,061208
8579,B0FFHJ8EW7,爱玛电动车,辽河南路122号,"122.046442,41.128354",辽宁省,盘锦市,兴隆台区,[],购物服务;专卖店;自行车专卖店,061208
8580,B0FFHHX0Y6,爱玛电动车,清水镇中心路79号附近,"121.987909,41.041297",辽宁省,盘锦市,大洼区,[],购物服务;专卖店;自行车专卖店,061208
8581,B0FFHHVCC6,爱玛电动车,新工街路北盘化社区19栋,"122.107078,41.166838",辽宁省,盘锦市,兴隆台区,13352386786,购物服务;购物相关场所;购物相关场所,060000
8582,B0FFH6LRH8,爱玛电动车网购店,新工街南50米,"122.087138,41.167868",辽宁省,盘锦市,兴隆台区,[],购物服务;专卖店;自行车专卖店,061208
8583,B0FFH5ZTLU,爱玛电动车,商贸北街与泰山中路交叉口东150米,"122.074452,41.079131",辽宁省,盘锦市,大洼区,[],购物服务;专卖店;自行车专卖店,061208
8584,B0FFGVHJJ5,宝岛电动车&爱玛电动车,沙岭镇中兴路148号宝岛电动车,"122.370834,41.141238",辽宁省,盘锦市,盘山县,[],购物服务;专卖店;自行车专卖店,061208
8585,B0FFGACA0B,爱玛电动车,建设街与育红路交叉口西北50米,"122.060378,41.191445",辽宁省,盘锦市,双台子区,[],购物服务;专卖店;自行车专卖店,061208
8586,B0FFG8LOL3,爱玛电动车,高平街高升镇政府西南50米,"122.204702,41.342563",辽宁省,盘锦市,盘山县,[],购物服务;专卖店;自行车专卖店,061208
8587,B0FFG64WCZ,爱玛电动车(盘山县大荒乡医院东),102省道南50米,"122.122872,41.359277",辽宁省,盘锦市,盘山县,[],购物服务;专卖店;自行车专卖店,061208
8588,B0FFG4UPKZ,金彭电动三轮车&爱玛电动车(吴家旗舰店),吴家镇兴榆街183号,"122.140438,41.163045",辽宁省,盘锦市,盘山县,[],购物服务;专卖店;自行车专卖店,061208
8589,B0FFG0U9NO,爱玛电动车,怡园北路与怡园路交叉口东150米,"121.910836,41.206102",辽宁省,盘锦市,兴隆台区,13998785200,购物服务;专卖店;自行车专卖店,061208
8590,B0FFF58DNB,爱玛电动车(盘锦兴隆台永发电动车专卖店),兴三街益天龙商厦西门,"122.070269,41.127075",辽宁省,盘锦市,兴隆台区,0427-6677002,购物服务;专卖店;自行车专卖店,061208
8591,B01AB0I2G6,爱玛电动车(鑫兴专卖店),胡家镇工业街40号,"121.952991,41.287177",辽宁省,盘锦市,盘山县,[],购物服务;专卖店;自行车专卖店,061208
8592,B0FFHK1XQK,爱玛专卖店,东郭大街192号附近,"121.667299,41.182512",辽宁省,盘锦市,盘山县,[],摩托车服务;摩托车销售;摩托车销售,040100
8593,B0FFKL5GVJ,爱玛电动车,富华街与315县道交叉口东100米,"122.341573,41.252937",辽宁省,鞍山市,台安县,[],购物服务;专卖店;自行车专卖店,061208
8594,B0FFKDMYQ8,爱玛电动车,汤析线与312省道交叉口东北50米,"122.909990,40.701615",辽宁省,鞍山市,海城市,[],购物服务;专卖店;自行车专卖店,061208
8595,B0FFHF88LD,爱玛电动车,牛高线与307省道交叉口东南150米,"122.664934,41.136633",辽宁省,鞍山市,海城市,[],购物服务;专卖店;自行车专卖店,061208
8596,B0FFHBWVS7,爱玛电动车,幸福东路与102省道交叉口东100米,"122.550711,41.435040",辽宁省,鞍山市,台安县,[],购物服务;专卖店;自行车专卖店,061208
8597,B0FFH4K3L4,爱玛电动车(五星福田),051县道南50米,"122.520149,41.206721",辽宁省,鞍山市,台安县,[],购物服务;购物相关场所;购物相关场所,060000
8598,B0FFH3GDBP,爱玛电动车(东四方台店),中国移动(天宇指定专营店),"122.716311,40.983549",辽宁省,鞍山市,海城市,[],购物服务;购物相关场所;购物相关场所,060000
8599,B0FFH1WAGP,爱玛电动车(大屯店),大屯镇海华路93号,"122.910757,40.997512",辽宁省,鞍山市,千山区,[],购物服务;专卖店;自行车专卖店,061208
8600,B0FFGWFNQ9,爱玛电动车(健康路),黄金走廊24-s1号附近,"122.635957,40.852166",辽宁省,鞍山市,海城市,0412-6150411,购物服务;专卖店;自行车专卖店,061208
8601,B0FFGUO1V9,爱玛电动车(岫岩专卖店),城东路41-1号附近,"123.293202,40.282264",辽宁省,鞍山市,岫岩满族自治县,[],购物服务;专卖店;自行车专卖店,061208
8602,B0FFG8D0LI,爱玛电动车,312省道北50米,"122.446076,40.970557",辽宁省,鞍山市,海城市,[],购物服务;专卖店;自行车专卖店,061208
8603,B0FFG5BR0H,爱玛电动车,牛庄镇东方红大街26-7,"122.540204,40.948166",辽宁省,鞍山市,海城市,[],购物服务;专卖店;自行车专卖店,061208
8604,B0FFFXXX2O,爱玛电动车,南台镇广场路8号,"122.806858,40.923901",辽宁省,鞍山市,海城市,[],购物服务;购物相关场所;购物相关场所,060000
8605,B0FFFQ0PRI,爱玛电动车(高力房专卖店),永康路与211省道交叉口西北100米,"122.470517,41.159780",辽宁省,鞍山市,台安县,[],购物服务;专卖店;自行车专卖店,061208
8606,B019C0PVWN,爱玛电动车(富强街),胜利东路6-6号,"122.431775,41.388244",辽宁省,鞍山市,台安县,0412-4836570,购物服务;专卖店;自行车专卖店,061208
8607,B019C0ONJH,爱玛电动车(东四方台专卖),101省道西50米,"122.765594,41.031916",辽宁省,鞍山市,海城市,[],购物服务;专卖店;自行车专卖店,061208
8608,B019C0OMST,爱玛电动车(腾鳌专卖店),保安街与大西门里街交叉口东南50米,"122.824433,41.078391",辽宁省,鞍山市,海城市,0412-6557667,购物服务;专卖店;自行车专卖店,061208
8609,B019C0OFDN,爱玛电动车(铁东二道街店),铁东二道街124号,"122.994347,41.118741",辽宁省,鞍山市,铁东区,0412-8696077,购物服务;专卖店;自行车专卖店,061208
8610,B019C02MDZ,豪顺电动车&爱玛电动车(天昕专卖店),322省道北50米,"122.557762,40.817438",辽宁省,鞍山市,海城市,0412-3881009;13942298136,购物服务;专卖店;自行车专卖店,061208
8611,B019C023F6,爱玛电动车(中街路店),中街路与筢头街交叉口东北100米,"122.750536,40.846184",辽宁省,鞍山市,海城市,0412-6161916,购物服务;专卖店;自行车专卖店,061208
8612,B0FFHNQHAX,腾飞摩托城爱玛电动车,新开河镇综合文化站北(新开河桥西),"122.495473,41.319879",辽宁省,鞍山市,台安县,[],购物服务;购物相关场所;购物相关场所,060000
8613,B0FFKWG85Z,爱玛电动车,373县道附近,"112.245710,37.280189",山西省,晋中市,平遥县,[],购物服务;专卖店;自行车专卖店,061208
8614,B0FFKQAA5J,爱玛电动车,两渡镇中心医院对面,"111.776583,36.924992",山西省,晋中市,灵石县,[],购物服务;专卖店;自行车专卖店|生活服务;维修站点;维修站点,061208|071200
8615,B0FFKF2GN0,爱玛电动车,221省道东50米,"111.772726,36.842379",山西省,晋中市,灵石县,[],购物服务;购物相关场所;购物相关场所,060000
8616,B0FFKEQRRF,爱玛电动车(灵石总代理),尚武南路与新建东街交叉口西100米,"111.798249,36.856589",山西省,晋中市,灵石县,[],购物服务;购物相关场所;购物相关场所,060000
8617,B0FFJ98UI8,爱玛电动车,福馨路130商铺附近,"111.899650,37.027258",山西省,晋中市,介休市,[],购物服务;专卖店;自行车专卖店,061208
8618,B0FFJ3D9IP,爱玛电动车,221省道与379县道交叉口西南150米,"112.074427,37.133352",山西省,晋中市,介休市,[],购物服务;专卖店;自行车专卖店,061208
8619,B0FFIP12E5,爱玛电动车(022乡道),222省道与394县道交叉口东100米,"111.984175,37.235352",山西省,晋中市,平遥县,[],购物服务;专卖店;自行车专卖店,061208
8620,B0FFIDGBXX,爱玛电动车(清文专卖店),文昌东街与文昌西街交叉口东南150米,"111.877498,36.891605",山西省,晋中市,灵石县,13233446198,购物服务;专卖店;自行车专卖店,061208
8621,B0FFHQUTDU,爱玛电动车,春风路26附近,"113.706227,37.602739",山西省,晋中市,昔阳县,[],购物服务;专卖店;自行车专卖店,061208
8622,B0FFHHI5KC,爱玛电动车,宁固镇综合职业技术学校附近,"112.061487,37.225033",山西省,晋中市,平遥县,[],购物服务;专卖店;自行车专卖店,061208
8623,B0FFH5QO3T,爱玛电动车(006乡道店),006乡道与207国道交叉口东北150米,"113.706110,37.589901",山西省,晋中市,昔阳县,[],购物服务;专卖店;自行车专卖店,061208
8624,B0FFH1TFI1,爱玛电动车(辽山路店),万寿东街与万寿街交叉口南50米,"113.378779,37.079896",山西省,晋中市,左权县,0354-8633169,购物服务;专卖店;自行车专卖店,061208
8625,B0FFG86JVR,爱玛电动车,朝阳街274号,"113.163516,37.901096",山西省,晋中市,寿阳县,13834080538,购物服务;专卖店;自行车专卖店,061208
8626,B0FFG48X25,爱玛电动车,319省道北50米,"112.668350,37.429700",山西省,晋中市,太谷县,[],购物服务;专卖店;自行车专卖店,061208
8627,B0FFG48VQ5,爱玛电动车,362县道南50米,"112.696399,37.472113",山西省,晋中市,太谷县,13835401610,购物服务;专卖店;自行车专卖店,061208
8628,B0FFG48URQ,爱玛电动车,002乡道北50米,"112.623368,37.480243",山西省,晋中市,太谷县,[],购物服务;专卖店;自行车专卖店,061208
8629,B0FFG449R0,爱玛电动车,009乡道南50米,"112.815546,37.047505",山西省,晋中市,榆社县,18835496197,购物服务;专卖店;自行车专卖店,061208
8630,B0FFG3FC3G,爱玛电动车,太和路与新和大街交叉口西南50米,"113.577237,37.324477",山西省,晋中市,和顺县,[],购物服务;专卖店;自行车专卖店,061208
8631,B0FFG20BU5,爱玛电动车,城南路南50米,"112.227863,37.101730",山西省,晋中市,平遥县,0354-5975657,购物服务;专卖店;自行车专卖店,061208
8632,B0FFFY0R4I,爱玛电动车(上西关街店),绿色都城房产大厦(上西关街北),"112.160811,37.195933",山西省,晋中市,平遥县,[],购物服务;专卖店;自行车专卖店,061208
8633,B01620NW9A,爱玛电动车(北河沿街店),体育路与北河沿街交叉口西北150米,"111.913597,37.030508",山西省,晋中市,介休市,13935487653,购物服务;专卖店;自行车专卖店,061208
8634,B01620NW4E,爱玛电动车(新建西路),新建西路永安大厦1层,"111.920862,37.020924",山西省,晋中市,介休市,0354-7220901,购物服务;专卖店;自行车专卖店,061208
8635,B01620NW3H,爱玛电动车(范村分店),102省道南50米,"112.792131,37.483508",山西省,晋中市,太谷县,[],购物服务;专卖店;自行车专卖店,061208
8636,B01620MZTA,爱玛电动车(颐景新城东区东),花园路西21号,"112.745383,37.683279",山西省,晋中市,榆次区,0354-3982892,购物服务;专卖店;自行车专卖店,061208
8637,B01620MYBR,爱玛电动车(新建南路店),昭馀镇新建南路162号,"112.330745,37.350170",山西省,晋中市,祁县,[],购物服务;专卖店;自行车专卖店,061208
8638,B01620MXN5,爱玛电动车(003乡道),003乡道与320省道交叉口西北50米,"112.311332,37.355986",山西省,晋中市,祁县,0354-3820508,购物服务;专卖店;自行车专卖店,061208
8639,B01620MS8K,爱玛电动车(迎春北路店),城区管理委员会迎春北路42号,"112.972904,37.073392",山西省,晋中市,榆社县,13935431418,购物服务;专卖店;自行车专卖店,061208
8640,B0FFKOLKT2,龙腾爱玛电动车,307国道北50米,"113.141850,37.907967",山西省,晋中市,寿阳县,[],购物服务;购物相关场所;购物相关场所,060000
8641,B0FFKO1R8G,爱玛电动车,金株大道314附近,"114.934037,30.060326",湖北省,黄石市,大冶市,[],购物服务;专卖店;自行车专卖店,061208
8642,B0FFK7KZ0P,爱玛电动车,虬川大道北50米,"114.635303,30.011489",湖北省,黄石市,大冶市,[],购物服务;专卖店;自行车专卖店,061208
8643,B0FFIKZQSS,爱玛电动车,308省道与316省道交叉口西100米,"115.147036,29.865400",湖北省,黄石市,阳新县,[],购物服务;专卖店;自行车专卖店,061208
8644,B0FFIKY3I2,爱玛电动车,合林路与玉岭大道交叉口西50米,"115.254354,29.717842",湖北省,黄石市,阳新县,[],购物服务;专卖店;自行车专卖店,061208
8645,B0FFH3N1CD,爱玛电动车(还地桥专卖店),学府路与富民路交叉口东北50米,"114.836760,30.208967",湖北省,黄石市,大冶市,13657143775,购物服务;专卖店;自行车专卖店,061208
8646,B0FFH1B6R0,爱玛电动车,公园路与陈贵大道交叉口北50米,"114.811424,30.054337",湖北省,黄石市,大冶市,[],购物服务;专卖店;自行车专卖店,061208
8647,B0FFGIBR4K,爱玛电动车(大冶大道店),大冶大道80-9号,"114.968065,30.094868",湖北省,黄石市,大冶市,[],购物服务;专卖店;自行车专卖店,061208
8648,B0FFG35UDS,爱玛电动车,刘韦线与汪仁大道交叉口北100米,"115.130990,30.154929",湖北省,黄石市,大冶市,[],购物服务;专卖店;自行车专卖店,061208
8649,B0FFG15VH4,爱玛电动车(金山直营店),兴泰路与金山店大道交叉口西北50米,"114.829861,30.137449",湖北省,黄石市,大冶市,13237238923,购物服务;专卖店;自行车专卖店,061208
8650,B0FFG0Y5Y9,爱玛电动车,大王大道88号附近,"115.120895,30.038217",湖北省,黄石市,阳新县,15671227589,购物服务;专卖店;自行车专卖店,061208
8651,B0FFFSA7IA,爱玛电动车,新下陆街210号,"114.947180,30.173683",湖北省,黄石市,下陆区,15072039884,购物服务;专卖店;自行车专卖店,061208
8652,B02CA0MU4T,爱玛电动车(兴国大道店),兴国大道146号(古商城购物广场东),"115.218265,29.832015",湖北省,黄石市,阳新县,0714-7549088;18062297651,购物服务;专卖店;自行车专卖店,061208
8653,B02CA00QRY,爱玛电动车(盛洪卿路店),直辖村模拟镇盛洪卿路22号,"114.901319,30.196771",湖北省,黄石市,铁山区,[],购物服务;专卖店;自行车专卖店,061208
8654,B0FFKC426L,仙游爱玛电动车总代理,胜利路与至喜亭街交叉口东100米,"118.691787,25.356913",福建省,莆田市,仙游县,[],购物服务;购物相关场所;购物相关场所,060000
8655,B0FFK7NOKW,爱玛电动车,创业路与华林路交叉口南100米,"118.962091,25.390972",福建省,莆田市,城厢区,[],购物服务;专卖店;自行车专卖店,061208
8656,B0FFK78VGN,爱玛电动车,306省道西50米,"118.630282,25.329686",福建省,莆田市,仙游县,[],购物服务;购物相关场所;购物相关场所,060000
8657,B0FFJW8NK4,爱玛,康佰家大药房旁,"119.098513,25.454930",福建省,莆田市,涵江区,0594-3281859,购物服务;购物相关场所;购物相关场所,060000
8658,B0FFIVQW94,爱玛电动车,榜头镇吓彬车行,"118.749709,25.416837",福建省,莆田市,仙游县,[],购物服务;专卖店;自行车专卖店,061208
8659,B0FFIS9WO8,爱玛电动车,西天尾镇德信购物广场,"119.045560,25.488865",福建省,莆田市,荔城区,[],购物服务;专卖店;自行车专卖店,061208
8660,B0FFIIHII5,爱玛电动车,塘海街与涵华东路交叉口北50米,"119.142815,25.468200",福建省,莆田市,涵江区,[],购物服务;专卖店;自行车专卖店,061208
8661,B0FFIHF4AG,爱玛电动车,S10莆永高速附近,"119.046754,25.345025",福建省,莆田市,荔城区,[],购物服务;专卖店;自行车专卖店,061208
8662,B0FFIGRB8C,爱玛电动车,坝津街与笏枫路交叉口西南50米,"119.089756,25.317398",福建省,莆田市,秀屿区,13860963522,购物服务;专卖店;自行车专卖店,061208
8663,B0FFIEQOZQ,爱玛电动车(人民街),人民街72号,"119.122826,25.461316",福建省,莆田市,涵江区,0594-3502626,购物服务;专卖店;自行车专卖店,061208
8664,B0FFICWGEW,爱玛电动车,三江口镇三江街1762号,"119.121435,25.440481",福建省,莆田市,涵江区,[],购物服务;专卖店;自行车专卖店,061208
8665,B0FFI76QDM,爱玛电动车,国欢西路116号,"119.112583,25.474725",福建省,莆田市,涵江区,13607518325,购物服务;专卖店;自行车专卖店,061208
8666,B0FFI1ENOR,东庄爱玛电动车勇将车行,306省道北50米,"119.032142,25.247661",福建省,莆田市,秀屿区,18250549037,购物服务;购物相关场所;购物相关场所,060000
8667,B0FFHNGKJ3,爱玛电动车,G324(城涵西大道),"119.071203,25.471064",福建省,莆田市,涵江区,[],购物服务;专卖店;自行车专卖店,061208
8668,B0FFHBZCFF,爱玛电动车,华亭镇圳头村紫山东路113号,"118.896644,25.381503",福建省,莆田市,城厢区,[],购物服务;专卖店;自行车专卖店,061208
8669,B0FFH2DCZD,爱玛电动车,人民公园,"119.128376,25.484522",福建省,莆田市,涵江区,[],购物服务;专卖店;自行车专卖店,061208
