,activeCity,appHotLevel,cityAbbrCode,cityAreaCode,cityEnName,cityId,cityLevel,cityName,cityOrderId,cityPyName,directURL,gLat,gLng,overseasCity,parentCityId,provinceId,scenery,standardEnName,tuanGouFlag
49,True,0,QX,0857,qianxixian,1764,100,黔西县,4204,qianxixian,,27.00866,106.0323,False,264,24,False,,1
50,True,0,QZ,0851,qingzhen,1740,100,清镇市,4282,qingzhen,,26.55607,106.47057,False,258,24,False,,1
51,True,0,QL,0859,qinglongxian,1810,100,晴隆县,4284,qinglongxian,,25.83491,105.2188,False,263,24,False,,1
52,True,1,RH,0851,renhuai,1746,100,仁怀市,4362,renhuai,,27.79234,106.40156,False,260,24,False,,1
53,True,0,RJ,0855,rongjian,1790,100,榕江县,4394,rongjiang,,25.93189,108.52251,False,265,24,False,,1
54,True,0,SD,0854,sandu,1806,100,三都水族自治县,4476,sandu,,25.98345,107.86952,False,266,24,False,,1
55,True,0,SS,0855,sansui,1782,100,三穗县,4494,sansui,,26.95291,108.67533,False,265,24,False,,1
56,True,0,SB,0855,shibing,1781,100,施秉县,4702,shibing,,27.03327,108.12413,False,265,24,False,,1
57,True,0,SQ,0856,shiqian,1772,100,石阡县,4734,shiqian,,27.51339,108.22338,False,262,24,False,,1
58,True,0,SCX,0858,shuichengxian,3589,100,水城县,4800,shuichengxian,,26.54799,104.95778,False,259,24,False,,1
59,True,0,SN,0856,sinan,1773,100,思南县,4818,sinan,,27.93886,108.2528,False,262,24,False,,1
60,True,0,ST,0856,songtao,1778,100,松桃苗族自治县,4872,songtao,,28.15414,109.20316,False,262,24,False,,1
61,True,0,SY,0851,suiyang,1749,100,绥阳县,4938,suiyang,,27.94637,107.19107,False,260,24,False,,1
62,True,0,TJ,0855,taijian,1788,100,台江县,4990,taijiang,,26.66738,108.32112,False,265,24,False,,1
63,True,0,TZ,0855,tianzhu,1785,100,天柱县,5124,tianzhu,,26.9095,109.2078,False,265,24,False,,1
64,True,0,TZ,0851,tongzi,1748,100,桐梓县,5186,tongzi,,28.13321,106.82502,False,260,24,False,,1
65,True,1,TRD,0856,tongrendiqu,262,100,铜仁,5196,tongren,,27.731515,109.189598,False,0,24,False,,1
66,True,0,WM,0859,wangmo,1812,100,望谟县,5296,wangmo,,25.17845,106.09965,False,263,24,False,,1
67,True,0,WN,0857,weining,1769,100,威宁彝族回族苗族自治县,5304,weining,,26.87379,104.25296,False,264,24,False,,1
68,True,0,WA,0854,wengan,1799,100,瓮安县,5408,wengan,,27.07847,107.47077,False,266,24,False,,1
69,True,0,WC,0851,wuchuanzzxian,1756,100,务川仡佬族苗族自治县,5568,wuchuanzzxian,,28.56295,107.89888,False,260,24,False,,1
70,True,0,XJ,0855,xijiangqianhu,3625,100,西江千户苗寨,5602,xijiangqianhu,,26.49364,108.17316,False,1792,24,True,,1
71,True,0,XF,0851,xifengxian,1743,100,息烽县,5636,xifengxian,,27.09053,106.7404,False,258,24,False,,1
72,True,0,XS,0851,xishuixian,1754,100,习水县,5654,xishuixian,,28.33302,106.1969,False,260,24,False,,1
73,True,0,XRS,0859,xingren,1808,100,兴仁市,5906,xingrenshi,,25.43511,105.18639,False,263,24,False,,1
74,True,0,XY,0859,xingyi,1807,100,兴义市,5916,xingyi,,25.09194,104.89529,False,263,24,False,,1
75,True,0,XW,0851,xiuwen,1742,100,修文县,5936,xiuwen,,26.8389,106.59203,False,258,24,False,,1
76,True,0,YH,0856,yanhe,1777,100,沿河土家族自治县,6060,yanhe,,28.56409,108.50336,False,262,24,False,,1
77,True,0,YJ,0856,yinjiang,1776,100,印江土家族苗族自治县,6274,yinjiang,,27.99406,108.40968,False,262,24,False,,1
78,True,0,YQ,0851,yuqing,1753,100,余庆县,6390,yuqing,,27.21533,107.90576,False,260,24,False,,1
79,True,0,YP,0856,yuping,1775,100,玉屏侗族自治县,6424,yuping,,27.24284,108.91443,False,262,24,False,,1
80,True,0,ZYX,0851,zunyixian,1747,100,播州区,6508,zunyixian,,27.53625,106.82922,False,260,24,False,,1
81,True,0,ZF,0859,zhenfeng,1811,100,贞丰县,6606,zhenfeng,,25.38661,105.64986,False,263,24,False,,1
82,True,0,ZN,0851,zhenning,1760,100,镇宁布依族苗族自治县,6620,zhenning,,26.05784,105.7704,False,261,24,False,,1
83,True,0,ZY,0855,zhenyuan,1783,100,镇远县,6632,zhenyuan,,27.04995,108.42916,False,265,24,False,,1
84,True,0,ZA,0851,zhengan,1750,100,正安县,6634,zhengan,,28.55346,107.45456,False,260,24,False,,1
85,True,0,ZJ,0857,zhijin,1766,100,织金县,6654,zhijin,,26.66347,105.77001,False,264,24,False,,1
86,True,0,ZY,0851,ziyun,1761,100,紫云苗族布依族自治县,6764,ziyun,,25.75107,106.08432,False,261,24,False,,1
87,True,1,ZY,0851,zunyi,260,100,遵义,6776,zunyi,,27.725654,106.927389,False,0,24,False,,1
0,True,0,AN,0871,anning,1815,100,安宁市,160,anning,,24.91936,102.47804,False,267,25,False,,1
1,True,1,BS,0875,baoshan,270,100,保山,390,baoshan,,25.112065,99.161471,False,0,25,False,,1
2,True,0,BC,0872,binchuan,1888,100,宾川县,452,binchuan,,25.827,100.57265,False,277,25,False,,1
3,True,0,CY,0883,changyuanxian,1873,100,沧源佤族自治县,596,changyuan,,23.14681,99.24583,False,282,25,False,,1
4,True,0,CN,0875,cangning,1843,100,昌宁县,646,cangning,,24.82781,99.60518,False,270,25,False,,1
5,True,0,CG,0871,chenggong,1816,100,呈贡区,746,chenggong,,24.8853372,102.8216117,False,267,25,False,,1
6,True,0,CJ,0877,chengjian,1833,100,澄江县,762,chengjiang,,24.67594,102.90428,False,269,25,False,,1
7,True,0,CX,0878,chuxiong,1898,100,楚雄市,800,chuxiong,,25.03286,101.54586,False,272,25,False,,1
8,True,1,CXZ,0878,chuxiongzhou,272,100,楚雄州,802,chuxiongzhou,,25.045532,101.528069,False,0,25,False,,1
9,True,0,DG,0870,daguan,1847,100,大关县,874,daguan,,27.74806,103.89111,False,271,25,False,,1
10,True,0,DLS,0872,dalishi,3590,100,大理市,882,dalishi,,25.59174,100.23004,False,277,25,False,,1
11,True,1,DL,0872,dali,277,100,大理州,884,dali,,25.606486,100.267638,False,0,25,False,,1
12,True,0,DY,0878,dayao,1903,100,大姚县,930,dayao,,25.72942,101.33654,False,272,25,False,,1
13,True,1,DH,0692,dehong,278,100,德宏,1010,dehong,,24.433353,98.584895,False,0,25,False,,1
14,True,0,DQ,0887,deqin,1884,100,德钦县,1026,deqin,,28.46438,98.91782,False,281,25,False,,1
15,True,1,DQ,0887,diqing,281,100,迪庆,1052,diqing,,27.818882,99.702234,False,0,25,False,,1
16,True,0,ES,0877,eshan,1837,100,峨山彝族自治县,1214,eshan,,24.16908,102.40579,False,269,25,False,,1
17,True,0,EY,0872,eryuan,1892,100,洱源县,1244,eryuan,,26.11368,99.96267,False,277,25,False,,1
18,True,0,FQ,0883,fengqing,1867,100,凤庆县,1336,fengqing,,24.58038,99.92841,False,282,25,False,,1
19,True,0,FG,0886,fugong,1880,100,福贡县,1396,fugong,,26.90185,98.86905,False,280,25,False,,1
20,True,0,FM,0871,fumin,1818,100,富民县,1454,fumin,,25.22199,102.49767,False,267,25,False,,1
21,True,0,FN,0876,wszfuning,1931,100,富宁县,1456,funing,,23.62539,105.63053,False,274,25,False,,1
22,True,0,FY,0874,fuyuanxian,1827,100,富源县,1470,fuyuanxian,,25.67422,104.25485,False,268,25,False,,1
23,True,1,GJ,0873,gejiu,1912,100,个旧市,1600,gejiu,,23.35899,103.16004,False,273,25,False,,1
24,True,0,GM,0883,genma,1872,100,耿马傣族佤族自治县,1606,genma,,23.53775,99.3975,False,282,25,False,,1
25,True,0,GS,0886,gongshan,1881,100,贡山独龙族怒族自治县,1634,gongshan,,27.74093,98.66588,False,280,25,False,,1
26,True,0,GN,0876,guangnan,1930,100,广南县,1710,guangnan,,24.04645,105.05516,False,274,25,False,,1
27,True,0,HK,0873,helou,1922,100,河口瑶族自治县,1896,hekou,,22.52931,103.93936,False,273,25,False,,1
28,True,0,HQ,0872,heqing,1894,100,鹤庆县,1930,heqing,,26.56014,100.17643,False,277,25,False,,1
29,True,1,HH,0873,honghe,273,100,红河,1970,honghe,,23.36313,103.374799,False,0,25,False,,1
30,True,0,HHX,0873,honghexian,1920,100,红河县,1972,honghexian,,23.36907,102.42079,False,273,25,False,,1
31,True,0,HN,0877,huaning,1835,100,华宁县,2024,huaning,,24.1934,102.92849,False,269,25,False,,1
32,True,0,HP,0888,huapin,1855,100,华坪县,2026,huaping,,26.62911,101.26604,False,279,25,False,,1
33,True,0,HZ,0874,huize,1831,100,会泽县,2154,huize,,26.41791,103.29738,False,268,25,False,,1
34,True,0,JS,0873,jianshui,1915,100,建水县,2350,jianshui,,23.63468,102.82648,False,273,25,False,,1
35,True,0,JC,0872,jianchuan,1893,100,剑川县,2354,jianchuan,,26.53702,99.9051,False,277,25,False,,1
36,True,0,JC,0879,jiangcheng,1863,100,江城哈尼族彝族自治县,2366,jiangcheng,,22.58518,101.86237,False,275,25,False,,1
37,True,0,JC,0877,jiangchuan,1832,100,江川区,2368,jiangchuan,,24.28748,102.75365,False,269,25,False,,1
38,True,0,JP,0873,jinpingxian,1921,100,金平苗族瑶族傣族自治县,2446,jinping,,22.77966,103.22648,False,273,25,False,,1
39,True,0,JN,0871,jinning,1817,100,晋宁区,2484,jinning,,24.66982,102.59559,False,267,25,False,,1
40,True,0,JD,0879,jingdong,1860,100,景东彝族自治县,2522,jingdong,,24.44694,100.83385,False,275,25,False,,1
41,True,0,JG,0879,jinggu,1861,100,景谷傣族彝族自治县,2524,jinggu,,23.49704,100.7029,False,275,25,False,,1
42,True,0,JH,0691,jinghong,1908,100,景洪市,2526,jinghong,,22.00008,100.77162,False,276,25,False,,1
43,True,0,KY,0873,kaiyuanshi,1913,100,开远市,2654,kaiyuanshi,,23.71434,103.26676,False,273,25,False,,1
44,True,1,KM,0871,kunming,267,3,昆明,2780,kunming,,25.037283,102.722125,False,0,25,False,,1
45,True,0,LP,0886,lanping,1882,100,兰坪白族普米族自治县,2840,lanping,,26.45353,99.41671,False,280,25,False,,1
46,True,0,LC,0879,lancang,1865,100,澜沧拉祜族自治县,2864,lancang,,22.5559,99.93209,False,275,25,False,,1
47,True,1,LJ,0888,lijiang,279,100,丽江,2970,lijiang,,26.876774,100.230376,False,0,25,False,,1
48,True,0,LH,0692,lianghe,1876,100,梁河县,3030,lianghe,,24.80435,98.2967,False,278,25,False,,1
49,True,1,LC,0883,linchang,282,100,临沧,3072,linchang,,23.877573,100.079583,False,0,25,False,,1
50,True,0,LL,0875,liuling,1842,100,龙陵县,3196,longling,,24.58682,98.68927,False,270,25,False,,1
51,True,0,LC,0692,longchuan,1878,100,陇川县,3234,longchuan,,24.18305,97.79203,False,278,25,False,,1
52,True,0,LS,0886,lushui,1879,100,泸水市,3276,lushui,,25.82288,98.85764,False,280,25,False,,1
53,True,0,LX,0873,hhluxi,1918,100,泸西县,3278,luxi,,24.5321,103.76623,False,273,25,False,,1
54,True,0,LD,0870,ludian,1844,100,鲁甸县,3290,ludian,,27.18664,103.55792,False,271,25,False,,1
55,True,0,LL,0874,luliang,1830,100,陆良县,3304,luliang,,25.02941,103.66683,False,268,25,False,,1
56,True,0,LF,0878,lufengxian,1907,100,禄丰县,3318,lufengxian,,25.14998,102.079,False,272,25,False,,1
57,True,0,LQ,0871,luquanxian,1822,100,禄劝彝族苗族自治县,3320,luquan,,25.55128,102.47144,False,267,25,False,,1
58,True,0,LC,0873,lvchun,1914,100,绿春县,3332,lvchun,,22.99362,102.39299,False,273,25,False,,1
59,True,0,LP,0874,luoping,1828,100,罗平县,3366,luoping,,24.88468,104.3087,False,268,25,False,,1
60,True,0,MLP,0876,malipo,1927,100,麻栗坡县,3406,malipo,,23.12574,104.70265,False,274,25,False,,1
61,True,0,MG,0876,maguan,1928,100,马关县,3430,maguan,,23.01284,104.39409,False,274,25,False,,1
62,True,0,MLQ,0874,maliu,1825,100,马龙区,3450,malongqu,,25.42803,103.57848,False,268,25,False,,1
63,True,0,MS,0692,luxishi,1874,100,芒市,3500,mangshi,,24.43375,98.58804,False,278,25,False,,1
64,True,0,MH,0691,menghai,1909,100,勐海县,3550,menghai,,21.95743,100.45243,False,276,25,False,,1
65,True,0,ML,0691,mengla,1910,100,勐腊县,3552,mengla,,21.45941,101.56461,False,276,25,False,,1
66,True,0,MZ,0873,mengzi,1911,100,蒙自市,3574,mengzi,,23.39622,103.36481,False,273,25,False,,1
67,True,0,ML,0879,menglian,1864,100,孟连傣族拉祜族佤族自治县,3582,menglian,,22.32915,99.58441,False,275,25,False,,1
68,True,0,MD,0872,midu,1889,100,弥渡县,3588,midu,,25.34365,100.49131,False,277,25,False,,1
69,True,0,ML,0873,mile,1917,100,弥勒市,3590,mile,,24.41059,103.41499,False,273,25,False,,1
70,True,0,MJ,0879,mojiang,1859,100,墨江哈尼族自治县,3684,mojiang,,23.43185,101.69223,False,275,25,False,,1
71,True,0,MD,0878,moding,1900,100,牟定县,3696,mouding,,25.31307,101.5468,False,272,25,False,,1
72,True,0,NH,0878,nanhua,1901,100,南华县,3786,nanhua,,25.19229,101.27354,False,272,25,False,,1
73,True,0,NJ,0872,nanjian,1896,100,南涧彝族自治县,3788,nanjian,,25.04329,100.50818,False,277,25,False,,1
74,True,0,NE,0879,ninger,1858,100,宁洱哈尼族彝族自治县,3878,ninger,,23.06169,101.04536,False,275,25,False,,1
75,True,0,NL,0888,ninglang,1857,100,宁蒗彝族自治县,3892,ninglang,,27.28196,100.85198,False,279,25,False,,1
76,True,1,NJ,0886,nujiang,280,100,怒江,3930,nujiang,,25.852548,98.853097,False,0,25,False,,1
77,True,0,PB,0873,pingbian,1923,100,屏边苗族自治县,4068,pingbian,,22.98375,103.68758,False,273,25,False,,1
78,True,1,PE,0879,puer,275,100,普洱,4108,puer,,22.78691,100.977165,False,0,25,False,,1
79,True,0,QJ,0870,qiaojia,1845,100,巧家县,4208,qiaojia,,26.90861,102.93006,False,271,25,False,,1
80,True,0,QB,0876,qiubei,1929,100,丘北县,4310,qiubei,,24.04186,104.19576,False,274,25,False,,1
81,True,1,QJ,0874,qujing,268,100,曲靖,4316,qujing,,25.48999,103.796293,False,0,25,False,,1
82,True,0,RL,0692,ruili,1875,100,瑞丽市,4426,ruili,,24.01278,97.85189,False,278,25,False,,1
83,True,0,SZ,0874,shizong,1829,100,师宗县,4700,shizong,,24.82219,103.98523,False,268,25,False,,1
84,True,0,SD,0875,shidian,1840,100,施甸县,4704,shidian,,24.72292,99.18923,False,270,25,False,,1
85,True,0,SL,0871,shilin,1821,100,石林彝族自治县,4722,shilin,,24.77175,103.2904,False,267,25,False,,1
86,True,0,SP,0873,shiping,1916,100,石屏县,4732,shiping,,23.70556,102.49621,False,273,25,False,,1
87,True,0,SB,0878,shuangbo,1899,100,双柏县,4776,shuangbai,,24.68884,101.64206,False,272,25,False,,1
88,True,0,SJ,0883,shuangjiang,1871,100,双江拉祜族佤族布朗族傣族自治县,4786,shuangjiang,,23.47272,99.82828,False,282,25,False,,1
89,True,0,SL,0872,shuanglang,3628,100,双廊,4788,shuanglang,,25.90948,100.19356,False,3590,25,True,,1
90,True,0,SFS,0870,shuifu,1853,100,水富市,4802,shuifushi,,28.63002,104.41562,False,271,25,False,,1
91,True,0,SM,0871,songming,1820,100,嵩明县,4882,songming,,25.33872,103.03687,False,267,25,False,,1
92,True,0,SJ,0870,suijian,1849,100,绥江县,4932,suijiang,,28.59207,103.96883,False,271,25,False,,1
93,True,1,TC,0875,tengchong,1841,100,腾冲市,5088,tengchong,,25.02053,98.49046,False,270,25,False,,1
94,True,0,TH,0877,tonghai,1834,100,通海县,5146,tonghai,,24.11146,102.72558,False,269,25,False,,1
95,True,0,WX,0870,weixin,1852,100,威信县,5312,weixin,,27.84685,105.04906,False,271,25,False,,1
96,True,0,WS,0872,weishanxian,1897,100,巍山彝族回族自治县,5318,weishanxian,,25.22714,100.30711,False,277,25,False,,1
97,True,0,WX,0887,weixi,1885,100,维西傈僳族自治县,5336,weixi,,27.17739,99.28705,False,281,25,False,,1
98,True,0,WSS,0876,wenshanshi,1924,100,文山市,5388,wenshanshi,,23.38678,104.233,False,274,25,False,,1
99,True,1,WS,0876,wenshan,274,100,文山州,5390,wenshan,,23.368817,104.251045,False,0,25,False,,1
100,True,0,WD,0878,wuding,1906,100,武定县,5524,wuding,,25.53038,102.40442,False,272,25,False,,1
101,True,0,XC,0876,xichou,1926,100,西畴县,5586,xichou,,23.43732,104.67235,False,274,25,False,,1
102,True,0,XM,0879,ximeng,1866,100,西盟佤族自治县,5610,ximeng,,22.64435,99.59018,False,275,25,False,,1
103,True,1,XSB,0691,xishuangbanna,276,100,西双版纳,5618,xishuangbanna,,22.008178,100.797283,False,0,25,False,,1
104,True,0,XZ,0872,xizhou,3627,100,喜洲,5660,xizhou,,25.85031,100.13063,False,3590,25,True,,1
105,True,1,XGL,0887,xianggelila,1883,100,香格里拉市,5718,xianggelila,,27.83031,99.7009,False,281,25,False,,1
106,True,0,XY,0872,xiangyun,1887,100,祥云县,5746,xiangyun,,25.48381,100.55059,False,277,25,False,,1
107,True,0,XP,0877,xinping,1838,100,新平彝族傣族自治县,5840,xinping,,24.07,101.99014,False,269,25,False,,1
108,True,0,XW,0874,xuanwei,1824,100,宣威市,5972,xuanwei,,26.21989,104.10448,False,268,25,False,,1
109,True,0,XD,0871,xundian,1823,100,寻甸回族彝族自治县,5978,xundian,,25.55818,103.25668,False,267,25,False,,1
110,True,0,YJ,0870,yanjinxian,1846,100,盐津县,6072,yanjinxian,,28.10859,104.23467,False,271,25,False,,1
111,True,0,YS,0876,yanshanxian,1925,100,砚山县,6086,yanshanxian,,23.60577,104.33717,False,274,25,False,,1
112,True,0,YB,0872,yangbi,1895,100,漾濞彝族自治县,6132,yangbi,,25.66992,99.95814,False,277,25,False,,1
113,True,0,YA,0878,yaoan,1902,100,姚安县,6134,yaoan,,25.50411,101.24166,False,272,25,False,,1
114,True,0,YL,0871,yiliang,1819,100,宜良县,6218,yiliang,,24.91963,103.14118,False,267,25,False,,1
115,True,0,YL,0870,yiliangxian,1851,100,彝良县,6230,yiliangxian,,27.62551,104.04805,False,271,25,False,,1
116,True,0,YM,0877,yimen,1836,100,易门县,6244,yimen,,24.67154,102.16259,False,269,25,False,,1
117,True,0,YJ,0692,yingjian,1877,100,盈江县,6294,yingjiang,,24.70519,97.93184,False,278,25,False,,1
118,True,0,YD,0883,yongde,1869,100,永德县,6314,yongde,,24.01828,99.25929,False,282,25,False,,1
119,True,0,YP,0872,yongping,1890,100,永平县,6340,yongping,,25.46454,99.54098,False,277,25,False,,1
120,True,0,YR,0878,yongren,1904,100,永仁县,6344,yongren,,26.04943,101.66631,False,272,25,False,,1
121,True,0,YS,0870,yongshan,1848,100,永善县,6346,yongshan,,28.22909,103.63817,False,271,25,False,,1
122,True,0,YS,0888,yongsheng,1854,100,永胜县,6348,yongsheng,,26.68431,100.75086,False,279,25,False,,1
123,True,0,YL,0888,yulong,1856,100,玉龙纳西族自治县,6420,yulong,,26.82152,100.23695,False,279,25,False,,1
124,True,1,YX,0877,yuxi,269,100,玉溪,6434,yuxi,,24.352036,102.546543,False,0,25,False,,1
125,True,0,YJ,0877,yuanjiang,1839,100,元江哈尼族彝族傣族自治县,6442,yuanjiang,,23.59667,101.99809,False,269,25,False,,1
126,True,0,YM,0878,yuanmou,1905,100,元谋县,6444,yuanmou,,25.70436,101.87449,False,272,25,False,,1
127,True,0,YY,0873,yuanyangxian,1919,100,元阳县,6448,yuanyangxian,,23.21999,102.83528,False,273,25,False,,1
128,True,0,YL,0872,yunliu,1891,100,云龙县,6488,yunlong,,25.88517,99.37038,False,277,25,False,,1
129,True,0,YX,0883,yunxianxian,1868,100,云县,6492,yunxian,,24.4446,100.13111,False,282,25,False,,1
130,True,0,ZY,0874,zhanyi,1826,100,沾益区,6548,zhanyi,,25.60167,103.82183,False,268,25,False,,1
131,True,1,ZT,0870,zhaotong,271,100,昭通,6588,zhaotong,,27.338257,103.717465,False,0,25,False,,1
132,True,0,ZK,0883,zhenkang,1870,100,镇康县,6616,zhenkang,,23.7631,98.82543,False,282,25,False,,1
133,True,0,ZX,0870,zhenxiong,1850,100,镇雄县,6626,zhenxiong,,27.4415,104.8736,False,271,25,False,,1
134,True,0,ZY,0879,zhenyuanzzxian,1862,100,镇沅彝族哈尼族拉祜族自治县,6628,zhenyuan,,24.00461,101.10843,False,275,25,False,,1
0,True,1,AL,0897,ali,288,100,阿里,64,ali,,32.501034,80.105652,False,0,26,False,,1
1,True,0,AD,0896,anduo,1943,100,安多县,134,anduo,,32.265,91.68258,False,287,26,False,,1
2,True,0,AR,0892,angren,1985,100,昂仁县,204,angren,,29.29482,87.23617,False,286,26,False,,1
3,True,0,BS,0895,basu,1955,100,八宿县,232,basu,,30.0532,96.91785,False,284,26,False,,1
4,True,0,BQ,0896,baqing,1947,100,巴青县,284,baqing,,31.9184,94.05345,False,287,26,False,,1
5,True,0,BY,0894,linzhixian,1960,100,巴宜区,304,bayi,,29.63654,94.36119,False,289,26,False,,1
6,True,0,BL,0892,bailang,1987,100,白朗县,324,bailang,,29.10765,89.26182,False,286,26,False,,1
7,True,0,BG,0896,bange,1946,100,班戈县,358,bange,,31.39199,90.00987,False,287,26,False,,1
8,True,0,BR,0896,biru,1941,100,比如县,436,biru,,31.47785,93.6813,False,287,26,False,,1
9,True,0,BB,0895,bianba,1959,100,边坝县,448,bianba,,30.93345,94.7079,False,284,26,False,,1
10,True,0,BM,0894,bomi,1964,100,波密县,486,bomi,,29.85903,95.76761,False,289,26,False,,1
11,True,0,CY,0895,chaya,1954,100,察雅县,630,chaya,,30.65363,97.56877,False,284,26,False,,1
12,True,0,CY,0894,chayu,1965,100,察隅县,632,chayu,,28.66154,97.46687,False,289,26,False,,1
13,True,1,CDD,0895,changdudiqu,284,100,昌都市,634,changdudiqu,,31.140969,97.17202,False,0,26,False,,1
14,True,0,CM,0893,cuomei,1973,100,措美县,828,cuomei,,28.43793,91.43361,False,285,26,False,,1
15,True,0,CQ,0897,cuoqin,2003,100,措勤县,830,cuoqin,,31.0164,85.15253,False,288,26,False,,1
16,True,0,CN,0893,cuona,1977,100,错那县,832,cuona,,27.99099,91.9571,False,285,26,False,,1
17,True,0,DZ,0891,dazi,1937,100,达孜区,852,dazi,,29.66933,91.34979,False,283,26,False,,1
18,True,0,DX,0891,dangxiong,1933,100,当雄县,980,dangxiong,,30.47192,91.1013,False,283,26,False,,1
19,True,0,DQ,0895,dingqing,1953,100,丁青县,1074,dingqing,,31.4125,95.59572,False,284,26,False,,1
20,True,0,DJ,0892,dingjie,1990,100,定结县,1080,dingjie,,28.36408,87.76606,False,286,26,False,,1
21,True,0,DR,0892,dingri,1982,100,定日县,1084,dingri,,28.65874,87.12607,False,286,26,False,,1
22,True,0,DLD,0891,duilongdeqing,1936,100,堆龙德庆区,1184,duilongdeqing,,29.64603,91.00338,False,283,26,False,,1
23,True,0,GE,0897,geer,1997,100,噶尔县,1474,geer,,32.49142,80.09633,False,288,26,False,,1
24,True,0,GZ,0897,gaize,2002,100,改则县,1476,gaize,,32.30256,84.06248,False,288,26,False,,1
25,True,0,GB,0892,gangba,1996,100,岗巴县,1512,gangba,,28.2746,88.52015,False,286,26,False,,1
26,True,0,GJ,0897,geji,2001,100,革吉县,1574,geji,,32.38701,81.14549,False,288,26,False,,1
27,True,0,GBJ,0894,gongbujiangda,1961,100,工布江达县,1608,gongbujiangda,,29.88531,93.24611,False,289,26,False,,1
28,True,0,GG,0893,gongga,1969,100,贡嘎县,1630,gongga,,29.28947,90.98421,False,285,26,False,,1
29,True,0,GJ,0895,gongjue,1951,100,贡觉县,1632,gongjue,,30.86016,98.2708,False,284,26,False,,1
30,True,0,JL,0892,jilong,1993,100,吉隆县,2234,jilong,,28.85254,85.29737,False,286,26,False,,1
31,True,0,JC,0893,jiacha,1975,100,加查县,2268,jiacha,,29.14023,92.59387,False,285,26,False,,1
32,True,0,JL,0896,jiali,1940,100,嘉黎县,2298,jiali,,30.64087,93.23236,False,287,26,False,,1
33,True,0,JD,0895,jianda,1950,100,江达县,2370,jiangda,,31.49968,98.21822,False,284,26,False,,1
34,True,0,JZ,0892,jianzi,1981,100,江孜县,2396,jiangzi,,28.91152,89.60558,False,286,26,False,,1
35,True,0,KR,0895,changdu,1949,100,卡若区,2616,karuo,,31.13831,97.18039,False,284,26,False,,1
36,True,0,KM,0892,kangma,1989,100,康马县,2674,kangma,,28.55567,89.68169,False,286,26,False,,1
37,True,1,LS,0891,lasa,283,100,拉萨,2792,lasa,,29.645554,91.140856,False,0,26,False,,1
38,True,0,LZ,0892,lazi,1984,100,拉孜县,2800,lazi,,29.08164,87.63718,False,286,26,False,,1
39,True,0,LX,0894,langxian,1966,100,朗县,2874,langxian,,29.04596,93.07476,False,289,26,False,,1
40,True,0,LKZ,0893,kalangzi,1978,100,浪卡子县,2878,langkazi,,28.96818,90.39809,False,285,26,False,,1
41,True,0,LMQ,0895,leiwuqi,1952,100,类乌齐县,2924,leiwuqi,,31.21155,96.6002,False,284,26,False,,1
42,True,1,LZ,0894,linzhi,289,100,林芝市,3064,linzhi,,29.649128,94.36149,False,0,26,False,,1
43,True,0,LZ,0891,linzhouxian,1932,100,林周县,3068,linzhouxian,,29.89469,91.2619,False,283,26,False,,1
44,True,0,LZ,0893,longzi,1976,100,隆子县,3232,longzi,,28.40681,92.46177,False,285,26,False,,1
45,True,0,LL,0895,luolong,1958,100,洛隆县,3384,luolong,,30.74181,95.82482,False,284,26,False,,1
46,True,0,LZ,0893,luozha,1974,100,洛扎县,3398,luozha,,28.38569,90.85998,False,285,26,False,,1
47,True,0,MK,0895,mangkang,1957,100,芒康县,3498,mangkang,,29.68008,98.59312,False,284,26,False,,1
48,True,0,ML,0894,milin,1962,100,米林县,3596,milin,,29.21607,94.21315,False,289,26,False,,1
49,True,0,MT,0894,motuo,1963,100,墨脱县,3686,motuo,,29.32521,95.33304,False,289,26,False,,1
50,True,0,MZG,0891,muzhugongka,1938,100,墨竹工卡县,3694,muzhugongka,,29.83394,91.73064,False,283,26,False,,1
51,True,1,NQ,0896,naqu,287,100,那曲,3736,naqu,,31.476496,92.058904,False,0,26,False,,1
52,True,0,NQX,0896,naquxian,1939,100,那曲县,3738,naquxian,,31.46988,92.05355,False,287,26,False,,1
53,True,0,ND,0893,naidong,1967,100,乃东区,3750,naidong,,29.22484,91.76141,False,285,26,False,,1
54,True,0,NML,0892,nanmulin,1980,100,南木林县,3802,nanmulin,,29.68224,89.09936,False,286,26,False,,1
55,True,0,NM,0896,nima,1948,100,尼玛县,3846,nima,,31.78448,87.23691,False,287,26,False,,1
56,True,0,NM,0891,nimu,1934,100,尼木县,3850,nimu,,29.43184,90.16464,False,283,26,False,,1
57,True,0,NLM,0892,nielamu,1994,100,聂拉木县,3864,nielamu,,28.15499,85.98232,False,286,26,False,,1
58,True,0,NR,0896,nierong,1942,100,聂荣县,3866,nierong,,32.10784,92.30327,False,287,26,False,,1
59,True,0,PL,0897,pulan,1998,100,普兰县,4116,pulan,,30.29326,81.17739,False,288,26,False,,1
60,True,0,QJ,0893,qiongjie,1971,100,琼结县,4306,qiongjie,,29.02464,91.68385,False,285,26,False,,1
61,True,0,QS,0891,qushui,1935,100,曲水县,4320,qushui,,29.353,90.74367,False,283,26,False,,1
62,True,0,QS,0893,qusong,1972,100,曲松县,4322,qusong,,29.06277,92.20222,False,285,26,False,,1
63,True,0,RB,0892,renbu,1988,100,仁布县,4358,renbu,,29.23089,89.842,False,286,26,False,,1
